INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	INT	STRING	STRING	INT	STRING	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
MissionIndex	MissionId	任务类型（客户端）	是否精英（客户端）	是否显示完成（客户端）	环数（客户端）	完成任务的Npc的坐标(X)	完成任务的Npc的坐标(Y)	任务名称$1$	任务目标$1$	任务详细描述$1$	任务继续信息$1$	任务完成信息$1$	进入区域是否有对白	进入区域的对白$1$	进入区域的提示$1$	接受任务场景ID	接受任务NpcName$1$	接受任务NpcGuid	完成任务场景ID	完成任务NpcName$1$	完成任务NpcGuid	任务需求等级	前续任务Id1	前续任务Id2	前续任务Id3	进入区域总数	区域所在场景1	区域1	区域所在场景2	区域2	区域所在场景3	区域3	金钱奖励	交子奖励	经验奖励	固定物品奖励1	个数1	固定物品奖励2	个数2	固定物品奖励3	个数3	固定物品奖励4	个数4	固定物品奖励5	个数5	可选物品奖励1	个数1	可选物品奖励2	个数2	可选物品奖励3	个数3	可选物品奖励4	个数4	可选物品奖励5	个数5	隐藏奖励物品1	个数1	隐藏奖励物品2	个数2	隐藏奖励物品3	个数3	后续任务INDEX	预留	预留	预留
1020107	267	55	0	1	0	222	102	英雄不怕远征难——百舸争流	#{MIS_TAR_ADD_196}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_11}	2	沈括	0	2	沈括	0	75	266	-1	-1	1	24	2411	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020108	3	-1	-1	
1020108	268	55	0	1	0	222	102	英雄不怕远征难——枫桥夕照	#{MIS_TAR_ADD_197}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_12}	2	沈括	0	2	沈括	0	75	267	-1	-1	1	18	1811	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020109	3	-1	-1	
1020109	269	55	0	1	0	222	102	英雄不怕远征难——飞流直下	#{MIS_TAR_ADD_198}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_13}	2	沈括	0	2	沈括	0	75	268	-1	-1	1	31	3111	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020110	3	-1	-1	
1020110	270	55	0	1	0	222	102	英雄不怕远征难——似水流年	#{MIS_TAR_ADD_199}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_14}	2	沈括	0	2	沈括	0	75	269	-1	-1	1	25	2512	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020111	3	-1	-1	
1020111	271	55	0	1	0	222	102	英雄不怕远征难——壁立千仞	#{MIS_TAR_ADD_200}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_15}	2	沈括	0	2	沈括	0	75	270	-1	-1	1	19	1912	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020112	3	-1	-1	
1020112	272	55	0	1	0	222	102	英雄不怕远征难——烟锁二乔	#{MIS_TAR_ADD_201}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_16}	2	沈括	0	2	沈括	0	75	271	-1	-1	1	32	3211	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020113	3	-1	-1	
1020113	273	55	0	1	0	222	102	英雄不怕远征难——峰峦如聚	#{MIS_TAR_ADD_202}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_17}	2	沈括	0	2	沈括	0	75	272	-1	-1	1	26	2612	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020114	3	-1	-1	
1020114	274	55	0	1	0	222	102	英雄不怕远征难——狼王石阵	#{MIS_TAR_ADD_203}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_18}	2	沈括	0	2	沈括	0	75	273	-1	-1	1	20	2011	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020115	3	-1	-1	
1020115	275	55	0	1	0	222	102	英雄不怕远征难——梅岭佛光	#{MIS_TAR_ADD_204}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_19}	2	沈括	0	2	沈括	0	75	274	-1	-1	1	33	3311	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020116	3	-1	-1	
1020116	276	55	0	1	0	222	102	英雄不怕远征难——青眉如豆	#{MIS_TAR_ADD_205}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_20}	2	沈括	0	2	沈括	0	75	275	-1	-1	1	27	2711	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020117	3	-1	-1	
1020117	277	55	0	1	0	222	102	英雄不怕远征难——敖包相会	#{MIS_TAR_ADD_206}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_21}	2	沈括	0	2	沈括	0	75	276	-1	-1	1	21	2112	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020118	3	-1	-1	
1020118	278	55	0	1	0	222	102	英雄不怕远征难——天南一柱	#{MIS_TAR_ADD_207}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_22}	2	沈括	0	2	沈括	0	75	277	-1	-1	1	34	3411	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020119	3	-1	-1	
1020119	279	55	0	1	0	222	102	英雄不怕远征难——天堑飞桥	#{MIS_TAR_ADD_208}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_23}	2	沈括	0	2	沈括	0	75	278	-1	-1	1	28	2812	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020120	3	-1	-1	
1020120	280	55	0	1	0	222	102	英雄不怕远征难——冰湖镜泊	#{MIS_TAR_ADD_209}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_24}	2	沈括	0	2	沈括	0	75	279	-1	-1	1	22	2211	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020121	3	-1	-1	
1020121	281	55	0	1	0	222	102	英雄不怕远征难——椰林炮台	#{MIS_TAR_ADD_210}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_25}	2	沈括	0	2	沈括	0	75	280	-1	-1	1	35	3511	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020122	3	-1	-1	
1020122	282	55	0	1	0	222	102	英雄不怕远征难——寒玉凝香	#{MIS_TAR_ADD_211}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_26}	2	沈括	0	2	沈括	0	75	281	-1	-1	1	29	2911	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020123	3	-1	-1	
1020123	283	55	0	1	0	222	102	英雄不怕远征难——伊兰雪山	#{MIS_TAR_ADD_212}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_27}	2	沈括	0	2	沈括	0	75	282	-1	-1	1	23	2311	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020124	3	-1	-1	
1020124	284	55	0	1	0	222	102	英雄不怕远征难——花园飞瀑	#{MIS_TAR_ADD_213}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_28}	2	沈括	0	2	沈括	0	75	283	-1	-1	1	2	211	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020125	3	-1	-1	
1020125	285	55	0	1	0	222	102	英雄不怕远征难——金城汤池	#{MIS_TAR_ADD_214}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_29}	2	沈括	0	2	沈括	0	75	284	-1	-1	1	0	11	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020126	3	-1	-1	
1020126	286	55	0	1	0	222	102	英雄不怕远征难——烽火连城	#{MIS_TAR_ADD_215}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_30}	2	沈括	0	2	沈括	0	75	285	-1	-1	1	1	111	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020127	3	-1	-1	
1020127	287	55	0	1	0	222	102	英雄不怕远征难——无量玉璧	#{MIS_TAR_ADD_216}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_31}	2	沈括	0	2	沈括	0	75	286	-1	-1	1	6	613	73	613	74	613	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020128	3	-1	-1	
1020128	288	55	0	1	0	222	102	英雄不怕远征难——大漠风沙	#{MIS_TAR_ADD_217}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_32}	2	沈括	0	2	沈括	0	75	287	-1	-1	1	8	812	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020129	3	-1	-1	
1020129	289	55	0	1	0	222	102	英雄不怕远征难——画眉灵池	#{MIS_TAR_ADD_218}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_33}	2	沈括	0	2	沈括	0	75	288	-1	-1	1	5	512	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020130	3	-1	-1	
1020130	290	55	0	1	0	222	102	英雄不怕远征难——楼船水寨	#{MIS_TAR_ADD_219}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_34}	2	沈括	0	2	沈括	0	75	289	-1	-1	1	4	412	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020131	3	-1	-1	
1020131	291	55	0	1	0	222	102	英雄不怕远征难——曲径通幽	#{MIS_TAR_ADD_220}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_35}	2	沈括	0	2	沈括	0	75	290	-1	-1	1	3	312	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020132	3	-1	-1	
1020132	292	55	0	1	0	222	102	英雄不怕远征难——三潭印月	#{MIS_TAR_ADD_221}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_36}	2	沈括	0	2	沈括	0	75	291	-1	-1	1	30	3012	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020133	3	-1	-1	
1020133	293	55	0	1	0	222	102	英雄不怕远征难——世外桃源	#{MIS_TAR_ADD_222}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_37}	2	沈括	0	2	沈括	0	75	292	-1	-1	1	18	1812	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020134	3	-1	-1	
1020134	294	55	0	1	0	222	102	英雄不怕远征难——枫间长虹	#{MIS_TAR_ADD_223}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_38}	2	沈括	0	2	沈括	0	75	293	-1	-1	1	19	1913	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020135	3	-1	-1	
1020135	295	55	0	1	0	222	102	英雄不怕远征难——紫霞小筑	#{MIS_TAR_ADD_224}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_39}	2	沈括	0	2	沈括	0	75	294	-1	-1	1	32	3212	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020136	3	-1	-1	
1020136	296	55	0	1	0	222	102	英雄不怕远征难——凤凰梳翅	#{MIS_TAR_ADD_225}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_40}	2	沈括	0	2	沈括	0	75	295	-1	-1	1	26	2613	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020137	3	-1	-1	
1020137	297	55	0	1	0	222	102	英雄不怕远征难——石谷藏经	#{MIS_TAR_ADD_226}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_41}	2	沈括	0	2	沈括	0	75	296	-1	-1	1	33	3312	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020138	3	-1	-1	
1020138	298	55	0	1	0	222	102	英雄不怕远征难——水落石出	#{MIS_TAR_ADD_227}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_42}	2	沈括	0	2	沈括	0	75	297	-1	-1	1	27	2712	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020139	3	-1	-1	
1020139	299	55	0	1	0	222	102	英雄不怕远征难——林间树居	#{MIS_TAR_ADD_228}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_43}	2	沈括	0	2	沈括	0	75	298	-1	-1	1	28	2813	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020140	3	-1	-1	
1020140	300	55	0	1	0	222	102	英雄不怕远征难——海天一色	#{MIS_TAR_ADD_229}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_44}	2	沈括	0	2	沈括	0	75	299	-1	-1	1	35	3512	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020141	3	-1	-1	
1020141	301	55	0	1	0	222	102	英雄不怕远征难——野渡无人	#{MIS_TAR_ADD_230}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_45}	2	沈括	0	2	沈括	0	75	300	-1	-1	1	29	2912	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020142	3	-1	-1	
1020142	302	55	0	1	0	222	102	英雄不怕远征难——步摇温泉	#{MIS_TAR_ADD_231}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_46}	2	沈括	0	2	沈括	0	75	301	-1	-1	1	23	2312	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020143	3	-1	-1	
1020143	303	55	0	1	0	222	102	英雄不怕远征难——大理民居	#{MIS_TAR_ADD_232}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_47}	2	沈括	0	2	沈括	0	75	302	-1	-1	1	2	212	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020144	3	-1	-1	
1020144	304	55	0	1	0	222	102	英雄不怕远征难——檐牙高啄	#{MIS_TAR_ADD_233}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_48}	2	沈括	0	2	沈括	0	75	303	-1	-1	1	0	12	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020145	3	-1	-1	
1020145	305	55	0	1	0	222	102	英雄不怕远征难——云山雾罩	#{MIS_TAR_ADD_234}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_49}	2	沈括	0	2	沈括	0	75	304	-1	-1	1	4	413	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020146	3	-1	-1	
1020146	306	55	0	1	0	222	102	英雄不怕远征难——深山采石	#{MIS_TAR_ADD_235}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_50}	2	沈括	0	2	沈括	0	75	305	-1	-1	1	28	2814	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020147	3	-1	-1	
1020147	307	55	0	1	0	222	102	英雄不怕远征难——万夫莫开	#{MIS_TAR_ADD_236}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_51}	2	沈括	0	2	沈括	0	75	306	-1	-1	1	35	3513	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020148	3	-1	-1	
1020148	308	55	0	1	0	222	102	英雄不怕远征难——逝者如斯	#{MIS_TAR_ADD_237}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_52}	2	沈括	0	2	沈括	0	75	307	-1	-1	1	4	414	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020149	3	-1	-1	
1020149	309	55	0	1	0	222	102	英雄不怕远征难——山城春色	#{MIS_TAR_ADD_238}	#{Mis_Hero_enter}	  #{WLS_20080311_07}	  #{WLS_20080311_08}	0		#{MI_ENT9525_53}	2	沈括	0	2	沈括	0	75	308	-1	-1	1	2	213	0	0	0	0	0	5000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	-1	-1	
1020150	725	56	0	1	0	48	34	白沙村的厄运	#{BSCDEY_20080228_07}	#{BSCDEY_20080228_08}	  #{WLS_20080311_09}	  #{WLS_20080311_10}	1	  #{WLS_20080311_12}	#{MI_ENT9525_54}	415	杨元	0	415	杨元	0	80	-1	-1	-1	1	415	1	0	0	0	0	40000	0	45000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	-1	-1	
1020151	743	57	0	1	0	172	25	冰封的保护神	#{Mis_XYCJ_20080227_23}	#{Mis_XYCJ_20080227_24}	#{Mis_XYCJ_20080227_26}	#{Mis_XYCJ_20080227_27}	1	#{Mis_XYCJ_20080227_25}	#{MI_ENT9525_55}	188	宁令哥	0	188	宁令哥	0	73	-1	-1	-1	1	188	1881	0	0	0	0	46000	0	32000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	-1	-1	
